UCL_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
UCL515027,7,0,0,0,0,7,17,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,55,0,0,0,0,54
UCL515028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
UCL515029,18,0,0,0,0,18,10,0,0,0,0,10,7,0,0,0,0,7,23,0,0,0,0,19,16,0,0,0,0,16,67,0,0,0,0,66,90,0,0,0,0,88,131,0,0,0,0,132,60,0,0,0,0,60,28,0,0,0,0,28,15,0,0,0,0,15,14,0,0,0,0,14,477,0,0,0,3,480
UCL515030,23,0,0,0,0,23,8,0,0,0,0,8,10,0,0,0,0,9,12,0,0,0,0,12,17,0,0,0,0,17,37,0,0,0,0,37,48,0,0,0,0,48,66,0,3,0,0,73,27,0,0,0,0,27,18,0,0,0,0,18,14,0,0,0,0,18,17,0,0,0,0,17,285,0,4,0,0,292
UCL515031,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11
UCL515032,18,0,0,0,0,18,7,0,0,0,0,7,8,0,0,0,0,8,12,0,0,0,0,12,10,0,0,0,0,10,42,0,0,0,0,42,57,0,0,0,0,57,91,0,0,0,0,91,39,0,0,0,0,39,26,0,0,0,0,26,13,0,0,0,0,13,22,0,0,0,0,22,345,0,0,0,0,344
UCL515033,11,0,0,0,0,14,15,0,0,0,0,15,18,0,0,0,0,18,24,0,0,0,0,24,18,0,0,0,0,18,42,0,0,0,0,42,28,0,0,0,0,28,17,0,0,0,0,17,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,7,180,0,0,0,0,185
UCL515034,7,0,0,0,0,7,11,0,0,0,0,9,10,0,0,0,0,10,8,0,0,0,0,12,21,0,0,0,0,21,45,0,0,0,0,47,78,0,3,0,0,75,62,0,0,0,0,63,20,0,0,0,0,20,16,0,0,0,0,16,5,0,0,0,0,5,9,0,0,0,0,9,305,4,4,0,0,311
UCL515035,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
UCL515036,17,0,0,0,0,17,14,0,0,0,0,17,11,0,0,0,0,11,18,0,0,0,0,16,21,0,0,0,0,21,57,0,0,0,0,60,62,0,0,0,0,62,60,0,0,0,0,60,15,0,0,0,0,20,13,0,0,0,0,13,3,0,0,0,0,3,8,0,0,0,0,8,308,0,0,0,5,314
UCL521001,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,13,0,0,0,0,13,17,0,0,0,0,23,19,0,0,0,0,19,9,0,0,0,0,9,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,101,0,0,0,0,97
UCL521002,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,12,0,0,0,0,12,19,0,0,0,0,23,30,0,0,0,0,33,32,0,0,0,0,32,15,0,0,0,0,15,8,0,0,0,0,8,5,0,0,0,0,5,3,0,0,0,0,3,137,0,0,0,0,140
UCL521003,10,0,0,0,0,10,7,0,0,0,0,7,7,0,0,0,0,7,9,0,0,0,0,9,10,0,0,0,0,10,25,0,0,0,0,29,12,0,0,0,0,9,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,96,0,0,0,0,101
UCL521004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
UCL521005,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,8,11,0,0,0,0,14,16,0,0,0,0,19,29,0,0,0,0,29,41,0,0,0,0,41,10,0,0,0,0,10,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,141
UCL521006,6,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,12,0,0,0,0,17,18,0,0,0,0,18,22,0,0,0,0,26,27,0,0,0,0,27,9,0,0,0,0,9,16,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,131,0,3,0,0,134
UCL521007,7,0,0,0,0,7,5,0,0,0,0,5,3,0,0,0,0,3,8,0,0,0,0,8,9,0,0,0,0,9,17,0,0,0,0,17,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,52,0,0,0,0,52
UCL521008,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,16,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,45
UCL521009,5,0,0,0,0,5,8,0,0,0,0,8,6,0,0,0,0,6,8,0,0,0,0,8,11,0,0,0,0,11,9,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44
UCL521010,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,7,0,0,0,0,7,32,0,0,0,0,32,32,0,0,0,0,32,14,0,0,0,0,19,6,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,119,0,0,0,3,118
UCL521011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,7,0,0,0,0,7,19,0,0,0,0,19,44,0,0,0,0,44,19,0,0,0,0,19,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,109,0,0,0,0,109
UCL521012,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,13,18,0,0,0,0,18,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,63,0,0,0,0,69
UCL521013,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,11,13,0,0,0,0,13,24,0,0,0,0,24,17,0,0,0,0,17,25,0,0,0,0,25,10,0,0,0,0,10,4,0,0,0,0,4,111,0,0,0,0,111
UCL521014,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,7,0,0,0,0,7,6,0,0,0,0,6,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46
UCL521015,5,0,0,0,0,5,3,0,0,0,0,3,6,0,0,0,0,6,7,0,0,0,0,7,9,0,0,0,0,9,24,0,0,0,0,24,21,0,0,0,0,21,36,0,0,0,0,36,21,0,0,0,0,24,14,0,0,0,0,14,6,0,0,0,0,6,7,0,0,0,0,7,162,0,0,0,0,163
UCL521016,3,0,0,0,0,3,6,0,0,0,0,10,10,0,0,0,0,10,8,0,0,0,0,8,21,0,0,0,0,21,21,0,0,0,0,21,12,0,0,0,0,12,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,104,0,0,3,0,108
UCL521017,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,7,13,0,0,0,0,13,16,0,0,0,0,17,6,0,0,0,0,6,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,65,0,0,0,0,65
UCL521018,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,13,16,0,0,0,0,16,20,0,0,0,0,20,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,3,71
UCL521019,5,0,0,0,0,5,4,0,0,0,0,4,5,0,0,0,0,5,8,0,0,0,0,8,9,0,0,0,0,9,14,0,0,0,0,14,11,0,0,0,0,11,7,0,0,0,0,7,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,74
UCL521020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,4,0,0,0,0,11,9,0,0,0,0,10,8,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,3,0,3,0,43
UCL521021,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,5,11,0,0,0,0,11,15,0,0,0,0,15,20,0,0,0,0,20,19,0,0,0,0,19,21,0,0,0,0,21,20,0,0,0,0,20,3,0,0,0,0,3,4,0,0,0,0,4,123,0,0,0,0,123
UCL521022,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,8,0,0,0,0,8,13,0,0,0,0,13,19,0,0,0,0,19,27,0,0,0,0,27,10,0,0,0,0,10,16,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,121,0,0,0,0,124
UCL521023,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,10,0,0,0,0,10,14,0,0,0,0,14,17,0,0,0,0,17,14,0,0,0,0,14,7,0,0,0,0,7,10,0,0,0,0,10,11,0,0,0,0,11,6,0,0,0,0,6,93,0,0,0,0,93
UCL521024,8,0,0,0,0,7,3,0,0,0,0,3,5,0,0,0,0,9,6,0,0,0,0,6,12,0,0,0,0,12,9,0,0,0,0,9,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,57
UCL521025,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,7,0,0,0,0,7,12,0,0,0,0,12,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,52,0,0,0,0,52
UCL521026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
UCL521027,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,9,26,0,0,0,0,26,41,0,0,0,0,41,21,0,0,0,0,21,16,0,0,0,0,16,5,0,0,0,0,5,3,0,0,0,0,3,139,0,0,0,0,139
UCL521028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,28
UCL521029,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,4,0,0,0,0,4,21,0,0,0,0,19,34,0,0,0,0,34,40,0,0,0,0,40,17,0,0,0,0,17,14,0,0,0,0,14,9,0,0,0,0,9,9,0,0,0,0,9,162,0,0,3,0,165
UCL521030,3,0,0,0,0,3,10,0,0,0,0,10,13,0,0,0,0,13,11,0,0,0,0,11,21,0,0,0,0,21,30,0,0,0,0,30,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,101,0,0,0,0,101
UCL521031,6,0,0,0,0,6,6,0,0,0,0,9,6,0,0,0,0,6,14,0,0,0,0,14,13,0,0,0,0,13,17,0,0,0,0,22,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,83,0,0,0,0,86
UCL521032,5,0,0,0,0,5,10,0,0,0,0,10,3,0,0,0,0,3,16,0,0,0,0,16,14,0,0,0,0,14,36,0,0,0,0,31,14,0,0,0,0,14,9,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,112,0,0,0,0,110
UCL521033,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,3,17,0,0,0,0,17,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,45,0,0,0,0,45
UCL521034,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,11,3,0,0,0,0,3,5,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,6,48,3,0,0,0,52
UCL521035,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,23
UCL521036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL521037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,6,17,0,0,0,0,17,23,0,0,0,0,23,15,0,0,0,0,15,27,0,0,0,0,25,11,0,0,0,0,11,3,0,0,0,0,3,112,0,0,0,0,119
UCL521038,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17
UCL521039,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,33
UCL521040,5,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,6,0,0,0,0,6,9,0,0,0,0,9,19,0,0,0,0,19,43,0,0,0,0,43,13,0,0,0,0,13,30,0,0,0,0,30,8,0,0,0,0,8,10,0,0,0,0,10,158,0,0,0,0,158
UCL521041,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,11,0,0,0,0,11,22,0,0,0,0,22,39,0,0,0,0,39,69,0,0,0,0,69,25,0,0,0,0,25,27,0,0,0,0,28,9,0,0,0,0,9,3,0,0,0,0,3,241,0,0,0,0,241
UCL521042,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,3,20,0,0,3,0,18,4,0,0,0,0,6,8,0,0,0,0,8,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,61,0,0,3,0,65
UCL521043,7,0,0,0,0,7,3,0,0,0,0,3,8,0,0,0,0,8,12,0,0,0,0,12,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,39,0,0,0,0,39
UCL521044,10,0,0,0,0,10,4,0,0,0,0,4,3,3,0,0,0,5,12,0,0,0,0,12,11,0,0,0,0,12,43,3,0,0,0,52,32,0,0,0,0,35,20,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,152,10,0,0,0,156
UCL521045,8,0,0,0,0,8,6,0,0,0,0,6,3,0,0,0,0,3,7,0,0,0,0,7,8,0,0,0,0,8,14,0,0,0,0,14,15,0,0,0,0,15,13,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,78
UCL521046,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,19,0,0,0,0,19,14,0,0,0,0,17,26,0,0,0,0,26,6,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,94,0,0,0,0,100
UCL521047,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,20,0,4,0,0,25
UCL521048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL521049,6,0,0,0,0,6,7,0,0,0,0,7,4,0,0,0,0,6,9,0,0,0,0,9,5,0,0,0,0,5,21,0,0,0,0,17,14,0,0,0,0,14,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,88,0,0,0,0,88
UCL521050,4,0,0,0,0,4,17,0,0,0,0,17,6,0,0,0,0,6,13,0,0,0,0,13,7,0,0,0,0,7,14,0,0,0,0,14,11,0,0,0,0,11,10,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,96,0,0,0,0,91
UCL521051,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,6,0,0,0,0,6,3,0,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40
UCL521052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,21
UCL521053,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,27,0,0,0,0,27,29,0,0,0,0,29,55,0,0,0,0,55,37,0,0,0,0,37,48,0,0,0,0,48,19,0,0,0,0,19,12,0,0,0,0,12,244,0,0,0,0,240
UCL521054,6,0,0,0,0,6,14,0,0,0,0,14,8,0,0,0,0,8,9,0,0,0,0,9,14,0,0,0,0,14,12,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,66,0,0,3,0,68
UCL521055,7,0,0,0,0,7,5,0,0,0,0,8,3,0,0,0,0,3,16,0,0,0,0,16,9,0,0,0,0,9,20,0,0,0,0,22,21,0,0,0,0,21,13,0,0,0,0,13,3,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,109,0,0,0,3,118
UCL521056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL521057,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,18,0,0,0,0,18,12,0,0,0,0,12,30,0,0,0,0,30,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,83,0,0,0,0,83
UCL521058,3,0,0,0,0,3,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,12,0,0,0,0,12,25,0,0,0,0,25,22,0,0,0,0,22,14,0,0,0,0,13,5,0,0,0,0,5,8,0,0,0,0,8,105,0,0,0,0,107
UCL521059,8,0,0,0,0,8,7,0,0,0,0,7,7,0,0,0,0,9,11,0,0,0,0,13,11,0,0,0,0,11,40,0,0,0,0,43,31,0,0,0,0,31,20,0,0,0,0,20,5,0,0,0,0,5,11,0,0,0,0,11,3,0,0,0,0,3,10,0,0,0,0,10,171,0,0,0,0,173
UCL521060,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,24
UCL522001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522002,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,8,0,0,0,0,8,11,0,0,0,0,11,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,6,40
UCL522003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522006,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,4,10,0,0,0,0,10,11,0,0,0,0,12,11,0,0,0,0,11,8,0,0,0,0,8,3,0,0,0,0,3,70,0,3,0,0,71
UCL522007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,18
UCL522008,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,23,0,0,0,0,23
