UCL_CODE_2016,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
UCL421017,0,0,0,0,0,0,0,0,27,0,0,0,35,0,0,0,35,0,0,35,103,0,0,0,105,0,0,0,105,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,145,0,0,0,145,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,145,0,0,0,145,0,0,142,15,0,0,0,15,0,0,0,15,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,159,0,0,0,159,8,0,162
UCL421018,0,0,0,0,0,0,0,0,21,0,0,0,20,0,0,0,20,0,0,18,36,7,0,3,44,0,0,0,44,3,0,41,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,62,5,0,3,74,0,0,0,74,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,65,5,0,3,76,0,0,0,76,3,0,78,17,0,0,0,17,0,0,0,17,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,79,5,0,3,87,0,0,0,87,9,0,95
UCL421019,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,42,3,0,0,51,0,0,0,51,0,0,51,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,61,0,0,0,61,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,57,3,0,0,65,0,0,0,65,0,0,65,11,0,0,0,11,0,0,0,11,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,69,3,0,0,71,0,0,0,71,0,3,76
UCL421020,5,0,0,0,6,0,0,6,25,8,0,0,33,0,0,0,32,0,0,32,60,13,0,0,77,0,0,0,77,6,0,83,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,94,17,0,3,117,5,0,5,122,6,0,122,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,6,0,0,0,6,0,0,6,98,17,0,3,119,5,0,5,120,6,0,129,34,9,0,0,43,0,3,3,48,10,0,57,0,0,0,0,0,0,0,0,0,0,0,0,132,30,0,3,165,5,3,10,167,16,0,185
UCL421021,0,0,0,0,0,0,0,0,16,3,0,0,21,0,0,0,21,4,0,25,27,6,0,0,35,0,0,0,36,5,0,37,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,55,6,0,0,65,0,0,0,68,7,0,70,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,60,6,0,0,65,0,0,0,65,11,0,76,23,8,0,0,32,0,0,0,32,7,0,38,0,0,0,0,0,0,0,0,0,0,0,0,85,11,0,0,94,0,0,0,99,18,0,115
UCL421022,0,0,0,0,0,0,0,0,17,8,0,0,26,0,0,0,26,0,0,27,52,8,0,0,60,0,0,0,60,7,0,73,5,3,3,0,11,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,79,16,3,0,96,4,0,4,102,11,0,110,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,76,16,3,0,99,4,0,4,102,11,0,116,33,9,0,0,42,0,0,0,42,0,0,42,0,0,0,0,0,0,0,0,0,0,3,3,117,27,3,0,143,4,0,4,151,11,3,161
UCL421023,0,0,0,0,0,0,0,0,13,4,0,0,18,0,0,0,18,0,0,18,29,3,6,0,39,0,0,0,39,5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,6,0,60,0,0,0,60,5,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,3,6,0,60,0,0,0,57,5,0,65,10,11,0,6,23,3,0,3,23,9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,52,17,6,3,80,4,0,4,80,14,0,90
UCL421024,0,0,0,0,0,0,0,0,12,4,0,0,16,0,0,0,16,0,0,16,58,15,0,0,72,0,0,0,72,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,16,0,0,90,0,0,0,90,3,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,16,0,0,89,0,0,0,89,3,0,95,29,6,0,0,32,0,0,0,32,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,99,27,0,0,124,0,0,0,124,4,0,126
UCL421025,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,11,0,0,11,16,16,3,0,31,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,3,0,40,0,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16,3,0,45,0,0,0,46,0,0,46,16,8,5,0,25,0,0,0,25,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,44,18,4,0,67,0,0,0,65,3,0,72
UCL421026,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,7,3,0,10,46,0,0,0,51,3,0,3,51,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,0,0,56,3,0,3,58,4,0,66,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,51,8,0,0,60,3,0,3,63,15,0,76,4,16,0,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,58,19,5,0,85,3,0,3,89,15,0,96
UCL421027,0,0,0,0,0,0,0,0,13,3,0,0,18,0,0,0,18,3,0,20,23,0,0,3,30,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,7,0,0,7,43,3,0,4,49,0,0,0,49,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,4,49,0,0,0,49,3,0,50,23,3,0,0,29,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,64,4,0,4,73,0,0,0,71,3,0,81
UCL421028,9,0,0,0,9,0,0,9,31,8,0,0,36,0,0,0,36,0,0,39,53,8,7,0,67,3,0,3,67,0,0,75,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12,7,0,105,3,0,3,105,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,0,7,3,0,0,0,3,0,0,0,7,0,0,7,84,12,7,0,106,6,0,6,115,0,0,117,23,0,0,0,23,3,0,3,26,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,107,12,7,0,127,9,0,9,136,3,0,138
UCL421029,0,0,0,0,0,0,0,0,9,6,0,0,13,0,0,0,13,0,0,13,30,8,0,0,36,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11,0,0,51,0,0,0,51,0,0,51,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,40,11,0,0,51,0,0,0,51,3,0,51,3,7,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,44,18,0,0,67,0,0,0,67,3,0,66
UCL421030,3,0,0,0,3,0,0,3,30,6,0,0,39,0,0,0,39,0,0,39,48,5,5,0,55,0,0,0,55,0,0,55,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,84,12,5,0,95,0,0,0,95,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,16,5,0,100,0,0,0,100,0,0,100,18,5,0,0,20,0,4,4,25,0,0,25,3,0,0,0,3,0,0,0,3,0,0,3,101,23,5,0,125,0,4,4,126,3,0,133
UCL421031,0,0,0,0,0,0,0,0,11,6,0,0,20,0,0,0,20,0,0,20,22,7,0,0,32,0,0,0,32,0,0,32,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,37,14,0,0,53,0,0,0,53,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,14,0,0,53,0,0,0,53,0,0,57,9,0,0,3,10,0,0,0,10,3,0,13,0,0,0,3,3,0,0,0,3,0,0,3,48,14,0,5,64,0,0,0,64,5,0,73
UCL421032,0,0,0,0,0,0,0,0,7,0,3,0,14,0,0,0,14,9,0,14,15,4,3,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,3,0,29,0,0,0,29,9,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,4,3,0,0,0,3,5,0,5,6,0,0,6,20,4,3,0,33,5,0,5,32,9,0,39,9,8,5,0,24,0,0,0,24,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,37,18,11,0,58,5,0,5,59,8,0,67
UCL421033,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,20,8,0,0,25,0,0,0,30,0,0,26,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,12,0,0,34,0,0,0,32,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,0,0,36,0,0,0,34,0,0,42,23,4,0,0,30,3,0,3,32,3,0,35,3,0,0,0,3,0,0,0,3,0,0,3,57,17,0,0,73,6,0,6,77,6,0,77
UCL421034,0,0,0,0,0,0,0,0,17,0,0,0,22,0,0,0,22,0,0,22,41,6,0,3,52,4,0,4,51,3,0,54,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,64,6,0,3,75,4,0,4,77,3,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,6,0,0,0,0,0,0,6,6,6,0,0,6,64,6,0,3,75,4,6,7,79,3,0,82,23,0,0,0,20,3,0,3,24,5,0,27,0,0,0,0,0,0,0,0,0,0,4,4,82,6,0,3,95,3,6,7,103,9,4,116
UCL421035,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,6,0,0,6,17,10,0,0,29,0,0,0,30,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,0,0,35,0,0,0,36,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,0,0,33,0,0,0,36,3,0,39,10,8,0,0,18,3,0,3,19,14,0,28,0,0,0,0,0,0,0,0,0,0,0,0,31,19,0,0,52,3,0,3,55,15,0,67
UCL421036,9,0,0,0,9,0,0,9,43,13,0,0,58,0,0,0,58,7,0,57,104,3,0,0,108,0,0,0,108,6,0,112,3,0,3,0,6,3,0,3,11,0,0,11,0,0,3,3,7,0,0,0,7,3,0,9,155,11,5,3,172,3,0,3,177,10,0,182,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,157,11,5,3,175,3,0,3,174,10,0,184,39,3,0,0,43,0,0,0,47,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,189,16,5,3,220,7,0,7,222,10,0,233
UCL421037,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,21,3,0,0,20,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,27,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,27,0,0,0,27,0,0,27,7,0,0,0,9,0,0,0,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,34,3,3,0,39,0,0,0,38,0,0,38
UCL421038,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,30,0,0,32,38,10,0,0,45,0,3,3,44,7,0,53,7,5,3,0,9,0,0,0,9,0,0,9,0,0,0,3,3,0,0,0,3,0,0,3,69,11,3,3,81,0,3,3,83,3,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,11,3,3,81,0,3,3,83,3,0,91,19,3,3,0,28,0,0,0,28,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,89,12,6,3,110,0,3,3,114,8,0,126
UCL421039,11,0,0,0,11,0,0,9,21,3,0,0,31,0,0,0,31,0,0,30,76,17,0,0,93,0,0,0,93,3,0,98,9,0,0,0,12,0,0,0,12,0,0,12,3,0,0,3,6,0,0,0,6,0,0,6,113,20,0,3,141,0,0,0,141,7,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,5,0,0,5,0,0,0,5,0,0,5,113,23,0,3,145,0,0,0,145,7,0,145,20,4,0,0,22,0,0,0,22,12,0,35,0,0,0,3,3,0,0,0,3,0,0,3,135,23,0,8,172,0,0,0,172,18,0,187
UCL421040,0,0,0,0,0,0,0,0,36,4,0,0,40,0,3,3,42,3,0,42,58,3,0,0,60,4,0,4,65,0,0,65,13,0,0,0,13,0,0,0,13,3,0,10,0,3,0,3,5,0,0,0,5,0,0,5,99,10,0,0,118,4,3,4,120,6,0,125,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,3,101,10,0,0,114,3,3,3,121,7,0,131,47,8,0,4,60,7,0,7,63,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,150,17,0,5,171,10,3,13,184,10,0,192
UCL421041,5,0,0,0,5,0,0,5,20,3,0,0,17,0,0,0,17,3,0,21,61,6,0,0,65,0,0,0,65,8,0,73,0,0,4,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,78,6,4,0,90,0,0,0,90,6,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,6,4,0,90,0,0,0,96,6,0,100,19,0,0,0,18,0,0,0,18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,95,11,4,0,115,0,0,0,112,14,0,124
UCL421042,0,0,0,0,0,0,0,0,19,0,0,0,19,0,0,0,19,0,0,19,40,0,5,0,43,0,0,0,43,0,0,42,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,63,0,4,0,66,0,0,0,66,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,4,0,66,0,0,0,66,0,0,68,14,4,0,0,19,0,0,0,19,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,84,6,4,0,91,0,0,0,91,3,0,94
UCL421043,0,0,0,0,0,0,0,0,3,3,3,0,9,0,0,0,9,0,0,9,27,10,0,0,35,0,0,0,35,0,0,35,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,32,9,6,0,51,0,0,0,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,39,9,6,0,54,0,0,0,54,0,0,54,13,19,0,0,30,3,0,3,35,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,50,31,9,0,87,3,0,3,89,3,0,92
UCL421044,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,14,29,3,0,0,37,0,3,3,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,48,0,3,3,51,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,48,0,3,3,51,0,0,55,12,4,0,0,18,0,0,0,18,8,0,27,0,0,0,0,0,0,0,0,0,0,3,3,47,9,0,0,64,0,3,3,65,10,3,79
UCL422001,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,9,22,9,0,0,27,0,0,0,26,0,0,29,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,0,42,0,0,0,45,0,0,43,0,0,0,0,0,3,0,3,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,3,0,3,4,0,0,4,35,10,0,0,43,3,0,3,48,0,0,48,12,3,0,0,9,0,0,0,9,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,41,11,0,0,57,3,0,3,56,5,0,63
UCL422002,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,8,3,3,0,0,7,0,0,3,6,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,9,5,0,8,13,3,0,16,4,0,0,0,4,23,0,23,22,3,0,31,0,0,0,0,0,10,0,10,8,0,0,8,7,0,0,0,6,25,0,25,34,3,0,39,5,8,0,0,15,34,0,33,49,10,0,56,3,6,0,0,9,0,3,3,17,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,22,35,3,34,63,16,0,78
UCL422003,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,4,0,13,5,0,0,0,10,0,0,0,10,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,15,0,0,0,15,11,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,15,0,0,0,15,11,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,18,0,0,0,18,11,0,22
UCL422004,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,3,10,3,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,20,0,0,0,20,0,0,20,9,0,0,0,9,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,27,0,0,0,27,0,0,26
UCL422005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,18,0,0,0,22,0,0,0,22,0,0,22,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,20,0,0,0,20,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,20,0,0,0,20,3,0,28,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,28,0,0,0,28,3,0,30
UCL422006,0,0,0,0,0,0,0,0,6,3,0,0,13,0,0,0,13,0,0,13,21,7,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,0,0,41,0,0,0,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,0,0,41,0,0,0,41,0,0,41,3,0,3,0,4,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,37,11,3,0,44,0,0,0,44,3,0,50
UCL422007,0,0,0,0,0,0,0,0,6,0,4,0,12,0,0,0,12,0,0,12,7,0,0,0,10,3,0,3,12,3,0,15,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,0,25,3,0,3,23,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,0,25,3,0,3,23,3,0,28,4,0,0,0,4,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,0,32,3,0,3,29,4,0,37
UCL422008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,7,0,0,7,6,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,20,0,0,0,20,0,0,20
