UCL_CODE_2016,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
UCL615012,0,0,8,3,14,3,22,0,0,0,0,6,0,4,0,0,3,0,50,0,57,0,0,0,3,14,0,14,0,0,3,3,57,3,67,0,0,0,3,15,0,15,0,0,0,0,19,0,21,0,0,0,0,0,0,5,0,0,8,0,19,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,6,0,0,4,0,3,0,10,0,0,0,0,10,0,12,0,3,0,3,11,0,18,3,0,3,4,6,0,14,7,0,4,3,9,0,19,0,0,0,0,4,0,7,0,0,0,3,19,0,23,0,0,0,0,12,3,13,5,6,41,32,273,19,378,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,4,0,4,3,20,0,0,0,3,0,0,3,0,0,0,0,7,0,9,0,0,0,0,0,0,4,0,0,5,0,18,0,22,0,0,0,0
UCL615013,0,0,3,4,12,0,19,0,0,0,0,4,0,4,0,0,3,0,31,0,33,0,0,3,3,13,0,18,0,0,0,5,70,3,80,0,0,0,0,6,0,12,0,0,4,8,21,0,31,0,0,0,0,15,0,15,0,0,0,3,3,0,4,0,0,0,4,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,10,3,3,0,16,0,0,0,0,3,0,3,0,3,8,10,13,0,39,3,0,8,0,4,0,14,3,0,3,3,10,0,15,0,0,0,0,0,0,3,0,0,3,0,13,0,16,0,0,0,0,3,5,12,11,10,57,48,215,15,349,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,3,3,0,6,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,23,4,30,0,0,0,3
UCL615014,0,0,0,0,7,0,11,0,0,0,0,0,0,3,0,0,7,3,34,3,47,0,0,3,0,4,0,6,0,0,0,3,93,0,93,0,0,0,5,3,0,7,0,0,0,3,15,3,26,0,0,4,0,9,0,15,0,0,0,4,22,0,27,0,0,0,4,0,0,10,0,0,3,0,3,0,6,0,0,0,3,0,0,3,0,0,10,3,6,0,12,0,0,0,4,9,0,13,7,3,8,13,21,0,52,0,0,8,0,3,0,12,3,0,4,7,4,0,17,0,0,0,0,0,0,4,0,0,0,0,16,0,19,0,0,0,0,12,0,9,12,5,52,55,270,8,409,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,5,0,5,0,0,0,3,4,0,8,0,0,0,0,3,0,3,0,0,0,5,20,0,24,0,0,3,0
UCL615015,0,0,0,0,14,0,15,0,0,0,0,23,0,27,0,0,3,7,39,0,52,0,0,0,0,4,0,5,0,0,3,8,59,3,66,0,0,3,0,5,0,9,0,0,0,0,20,0,21,0,0,0,0,4,0,8,0,0,3,0,20,0,30,0,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,3,0,3,0,0,9,7,3,0,24,0,0,0,3,8,0,11,0,0,5,4,8,3,24,0,0,13,10,12,0,38,3,0,15,3,6,0,29,0,0,0,0,0,0,0,0,0,0,3,20,0,25,0,0,0,3,11,0,17,7,3,59,52,274,21,419,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,4,0,7,0,0,3,0,3,0,4,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,3,18,9,35,0,0,0,3
UCL615016,0,0,0,0,3,0,10,0,0,0,0,6,0,6,0,0,0,0,37,8,49,0,0,0,0,8,0,14,0,0,0,4,63,3,72,0,0,0,7,6,0,13,0,0,0,3,20,0,27,0,0,0,4,6,0,9,0,0,6,0,31,4,39,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,6,0,6,0,0,5,3,3,0,9,0,0,0,4,4,0,11,0,0,3,13,16,3,32,3,0,6,0,3,0,10,3,0,6,3,6,0,23,0,0,0,0,0,0,3,0,0,0,0,27,0,29,0,0,0,0,11,0,13,10,3,32,42,259,28,374,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,9,0,0,0,3,0,0,3,0,0,0,0,3,3,3,0,0,0,0,3,0,3,0,0,4,3,26,4,34,0,0,4,0
UCL615017,0,0,3,0,10,4,23,0,0,0,0,11,0,13,0,0,7,0,27,6,41,0,0,0,3,6,0,15,0,0,3,3,59,0,69,0,0,0,0,3,3,5,0,0,3,3,21,0,27,0,0,0,3,4,0,6,0,0,0,5,21,0,34,0,0,0,0,3,0,6,0,0,0,4,0,0,8,0,0,3,0,7,0,14,3,3,12,6,3,0,26,0,0,0,0,3,0,6,0,3,8,7,10,0,26,0,0,19,3,4,0,32,8,0,13,0,9,0,32,0,0,0,4,0,0,5,0,0,0,0,15,0,16,0,0,0,0,12,0,19,14,8,74,54,240,16,403,0,0,0,4,6,0,14,0,0,0,0,0,0,0,0,0,0,3,11,0,18,0,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,0,0,0,0,0,0,0,7,24,0,36,0,0,0,3
UCL615018,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,8,0,0,0,3,18,3,23,0,0,0,0,3,0,3,0,0,0,0,4,0,4,0,0,0,0,3,0,3,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,6,0,6,0,0,3,0,7,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,10,0,0,0,0,3,0,3,0,0,0,0,3,0,4,0,0,0,0,3,0,3,3,0,9,15,72,7,101,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0
UCL615019,0,0,0,0,3,0,4,0,0,8,9,41,0,53,0,0,0,0,7,0,8,0,0,0,0,11,0,11,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,5,0,9,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,3,0,0,0,6,0,0,0,3,3,0,7,0,0,0,0,0,0,3,0,0,0,0,13,0,14,0,0,0,0,0,0,3,3,0,18,11,130,4,164,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,9
UCL615020,0,0,3,0,30,0,29,0,0,0,0,0,0,0,0,0,0,0,18,0,27,0,0,0,0,3,0,5,0,0,0,0,18,0,15,0,0,0,4,8,0,7,0,0,0,0,9,0,12,0,0,0,0,10,0,10,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,11,0,12,0,0,0,4,4,0,10,0,0,3,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,4,6,3,0,12,21,130,10,174,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,13,3,29,0,0,0,0
UCL615021,0,0,0,0,4,0,7,0,0,0,0,3,0,3,0,0,0,0,10,0,11,0,0,0,0,3,0,4,0,0,0,0,15,4,22,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,6,0,3,0,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,3,3,0,5,10,76,12,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0
UCL615022,0,0,0,8,35,4,50,0,0,0,5,13,0,15,0,0,4,10,81,7,110,0,0,0,0,8,0,9,0,0,0,3,47,3,50,0,0,0,0,8,3,11,0,0,0,0,18,0,18,0,0,0,0,9,0,6,0,0,0,0,4,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,5,0,0,4,3,12,0,13,0,3,7,3,6,0,25,0,0,3,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,3,9,5,21,5,5,33,44,281,30,392,0,0,3,8,10,3,20,0,0,0,0,0,0,0,0,0,0,3,17,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,13,5,26,0,0,0,3
UCL615023,0,0,0,0,13,3,17,0,0,0,0,0,0,0,0,0,3,0,20,0,22,0,0,3,0,10,0,15,0,0,4,4,38,0,47,0,0,0,0,5,0,3,0,0,3,0,13,0,18,0,0,3,0,3,0,9,0,0,0,0,3,0,11,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,3,3,3,18,0,0,0,0,0,0,8,0,0,4,5,4,0,23,6,0,6,4,0,3,25,0,0,4,5,3,0,15,0,0,3,0,0,0,3,0,0,3,0,8,0,8,0,0,0,0,5,0,7,13,3,56,32,130,10,254,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,6,5,8,0,20,0,0,0,0
UCL615024,0,0,0,4,8,0,12,0,0,0,0,4,0,3,0,0,0,0,22,3,26,0,0,0,0,3,0,4,0,0,0,3,52,0,58,0,0,0,0,6,0,8,0,0,0,0,26,4,30,0,0,0,0,8,0,9,0,0,0,3,7,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,0,3,7,5,0,9,0,0,0,0,8,0,3,0,0,8,6,9,3,26,0,0,4,0,0,0,10,0,0,4,0,7,0,8,0,0,0,0,3,0,9,0,0,0,0,9,0,15,0,0,0,3,14,3,16,3,8,24,30,197,14,270,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,3,13,6,28,0,0,0,0
UCL615025,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,3,0,0,0,0,5,5,11,3,0,0,0,9,0,14,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,14,0,0,3,0,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,3,0,0,16,12,64,10,101,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,13,0,17,0,0,0,0
UCL615026,0,0,3,6,10,3,17,0,0,0,0,0,0,3,5,0,4,0,13,0,27,0,0,0,0,5,0,6,0,0,0,3,23,3,29,0,0,0,0,3,0,8,0,0,0,4,6,0,11,0,0,0,0,0,0,0,0,0,3,0,5,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,3,0,4,3,0,0,0,8,0,13,0,0,0,0,3,0,5,0,0,5,3,3,0,18,0,0,0,0,0,0,3,0,0,0,0,8,0,6,0,0,0,0,4,0,6,9,3,28,24,96,11,174,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,15,0,0,0,0
UCL621001,0,0,0,4,3,8,14,0,0,0,0,0,0,0,0,0,3,0,3,0,12,0,0,0,0,5,0,5,0,0,0,0,20,0,21,0,0,0,0,0,0,3,0,0,0,0,3,0,8,0,0,0,3,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,4,0,0,11,15,58,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0
UCL621002,0,0,0,0,7,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,5,0,5,0,0,0,0,5,0,6,0,0,0,0,5,0,5,0,0,0,0,6,0,10,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,4,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,3,52,9,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,12,0,0,0,3
UCL621003,0,0,0,0,9,0,8,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,22,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,6,0,0,0,19,3,0,0,0,0,0,3,0,0,5,0,3,0,13,0,0,17,0,0,0,17,0,0,4,0,0,0,10,0,0,4,3,0,0,3,0,0,0,0,6,0,10,0,0,0,0,0,0,3,8,3,40,17,58,6,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,9,0,0,0,0
UCL621004,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,3,4,3,0,9,3,0,5,0,3,0,10,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,6,0,7,10,0,20,6,58,3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
UCL621005,0,0,0,0,14,3,14,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,3,0,3,0,0,0,0,14,0,10,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,3,3,63,9,71,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0
UCL621006,0,0,0,5,10,3,24,0,0,0,0,0,0,0,0,0,4,0,15,0,16,0,0,0,0,11,0,9,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,4,0,0,0,8,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,11,11,75,9,108,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0
UCL621007,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,25,0,32,0,0,0,0,3,0,3,0,0,0,0,4,4,9,0,0,0,0,3,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,5,0,0,9,7,61,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,13,0,0,0,0
UCL621008,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,3,0,0,0,3,27,0,29,0,0,0,0,0,0,3,0,0,0,0,4,0,8,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,0,8,9,61,9,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,6,0,0,0,0
UCL621009,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,3,0,0,0,8,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,3,7,4,0,12,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,3,0,6,29,0,0,0,0,0,0,0,5,3,7,3,0,0,21,9,0,9,3,0,0,29,4,0,5,0,3,0,13,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,10,53,17,28,3,150,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,7,0,0,0,0
UCL621010,0,0,0,3,12,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,14,49,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
UCL621011,0,0,3,0,6,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,3,10,0,13,0,0,0,0,3,0,3,0,0,3,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,5,3,3,16,8,48,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0
UCL621012,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,4,0,0,3,0,14,0,13,0,0,0,0,3,0,5,0,0,0,0,8,3,18,0,0,3,3,0,0,9,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,5,0,12,0,0,0,0,4,0,4,0,0,3,4,5,0,11,3,0,9,3,0,0,21,3,4,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,3,12,4,33,24,64,8,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,3,0,0,6,3,5,0,9,0,0,0,4
