SED_CODE_2016,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
SED53402,126,3,3,7,136,17,0,156,1106,182,12,6,1306,37,20,55,1364,76,0,1441,2029,245,27,13,2316,49,6,50,2371,56,3,2432,183,23,18,0,227,0,0,0,230,11,0,235,12,4,0,10,17,3,0,3,19,0,0,21,3327,454,56,33,3867,94,25,118,3983,138,7,4131,64,13,0,0,86,18,0,18,100,11,0,105,116,19,0,6,132,8,4,14,146,14,0,163,179,32,0,5,220,28,4,26,249,22,0,267,3507,487,56,37,4084,118,26,144,4230,160,7,4398,1138,140,34,24,1334,71,3,72,1407,177,3,1594,3,3,0,4,14,0,5,5,14,0,16,27,4648,628,92,60,5433,185,38,220,5655,340,23,6016
SED53502,95,3,0,3,99,11,0,112,1001,117,27,5,1153,42,16,61,1208,94,0,1302,1772,180,29,22,2005,65,9,70,2079,66,0,2147,149,25,24,0,200,4,0,4,198,4,0,204,21,0,0,16,37,4,0,4,40,3,0,46,2942,328,81,43,3392,111,29,138,3529,174,0,3703,55,12,0,0,62,25,0,25,82,14,0,97,91,9,11,0,112,7,10,19,127,7,0,130,143,18,11,0,174,32,10,36,208,17,0,225,3082,344,95,44,3564,141,35,176,3744,188,0,3928,1261,139,50,43,1497,73,12,88,1582,202,3,1787,13,0,0,0,13,0,0,0,13,0,20,36,4357,479,144,88,5070,215,48,266,5335,390,26,5751
SED53602,211,13,0,13,227,60,0,285,1097,162,9,8,1271,55,13,67,1339,121,8,1462,1591,369,16,22,2001,65,9,77,2075,172,4,2252,110,36,18,3,171,9,0,9,182,6,0,190,23,3,0,50,80,12,0,12,95,3,0,95,2818,568,50,82,3522,145,15,159,3686,305,13,4002,131,30,3,7,172,26,0,28,199,20,0,214,122,20,4,3,152,20,10,32,184,26,0,211,251,48,7,8,320,49,9,57,381,44,0,423,3072,620,57,96,3844,192,28,220,4062,351,13,4427,1519,553,38,88,2198,247,62,312,2504,938,13,3454,24,4,0,32,60,0,0,0,60,17,41,117,4613,1175,100,217,6097,435,87,530,6627,1302,68,7995
SED53701,19,0,0,0,27,0,0,25,915,84,19,12,1031,14,0,13,1047,51,4,1097,1555,197,70,27,1845,29,0,31,1872,37,3,1918,92,5,23,0,123,6,0,6,127,3,0,134,21,5,0,27,54,0,0,0,54,0,0,58,2582,285,118,64,3050,46,0,54,3107,96,11,3207,23,10,0,3,33,11,0,12,51,7,0,59,42,10,3,3,58,12,9,21,87,3,0,89,66,14,6,7,98,24,10,36,136,15,0,148,2652,301,122,66,3148,77,16,87,3237,109,11,3355,1087,130,69,49,1337,53,0,55,1393,177,0,1565,0,9,0,6,9,0,0,0,9,0,17,27,3737,434,195,125,4494,131,14,146,4638,282,28,4949
SED53802,151,7,0,7,162,31,0,189,1025,157,7,3,1195,57,18,68,1267,66,0,1330,1758,258,24,17,2064,56,16,71,2130,84,3,2221,159,14,18,0,196,7,3,7,208,7,0,210,26,4,0,11,49,0,0,0,51,5,6,53,2970,436,53,37,3500,123,29,148,3646,160,11,3815,50,0,3,3,65,13,0,13,79,13,0,90,121,20,0,0,137,28,0,28,168,7,0,176,177,22,3,5,201,45,0,45,245,22,0,269,3143,461,52,40,3700,162,29,192,3895,183,11,4085,1252,197,35,54,1537,82,35,113,1646,307,5,1956,5,0,0,0,6,0,0,0,6,4,12,27,4404,653,88,95,5241,246,63,308,5548,493,28,6065
SED53902,195,5,0,6,197,21,0,221,1069,167,10,8,1254,55,3,57,1315,76,0,1391,1916,260,30,23,2231,66,11,80,2306,56,0,2366,165,18,30,3,211,3,0,3,218,5,0,216,19,4,0,17,39,0,0,0,39,7,0,43,3174,445,67,60,3742,130,8,136,3878,139,0,4018,62,4,6,0,71,18,0,18,95,7,0,103,100,7,4,0,110,10,0,15,125,3,0,127,155,16,9,0,186,31,0,31,215,7,0,229,3332,462,74,61,3926,162,10,173,4094,154,0,4249,1153,157,22,12,1343,50,10,55,1401,168,0,1568,3,0,0,0,3,0,0,0,3,3,18,22,4492,616,98,73,5268,210,17,229,5499,318,22,5841
SED54006,39,0,0,0,36,6,0,38,1086,77,24,12,1206,50,14,66,1273,93,0,1368,2235,222,81,23,2555,50,15,65,2620,66,0,2685,150,12,21,3,193,6,0,5,198,3,0,199,21,0,0,22,45,0,0,0,41,6,8,51,3494,318,131,54,3997,104,28,138,4135,163,8,4307,76,0,4,0,86,16,0,16,104,8,0,113,158,9,8,6,182,17,0,18,201,8,0,215,234,10,15,12,264,38,0,40,306,15,0,321,3731,329,143,62,4264,143,33,176,4436,181,11,4625,1561,154,118,38,1873,121,8,123,1996,170,4,2171,5,0,0,3,4,5,0,5,11,0,16,24,5300,483,257,105,6141,268,38,300,6444,351,28,6821
SED54104,236,5,0,5,247,22,0,268,1236,191,10,7,1451,68,5,68,1518,109,0,1627,2328,254,7,10,2600,51,19,64,2667,80,9,2754,174,18,21,0,214,5,0,5,222,4,0,226,15,6,0,22,41,0,0,0,41,3,0,50,3754,470,37,39,4306,119,18,139,4447,201,9,4654,60,10,0,0,75,11,0,11,84,0,0,82,130,21,0,0,144,12,5,14,157,7,0,171,186,31,0,0,220,14,5,19,240,7,0,249,3947,501,37,44,4524,134,25,163,4689,206,9,4900,1564,137,22,11,1731,38,13,48,1777,138,3,1920,3,0,0,7,7,0,0,0,7,3,7,19,5513,638,60,54,6266,178,34,212,6474,348,15,6839
SED54203,0,0,0,0,0,0,0,0,579,84,10,8,691,10,0,5,697,50,3,749,694,100,34,3,836,12,0,14,849,24,3,876,83,11,25,0,116,3,0,3,120,3,0,123,13,0,0,19,33,0,0,0,33,0,0,33,1371,202,75,32,1683,24,3,24,1704,83,5,1788,8,0,0,0,8,17,0,18,26,3,0,28,25,3,7,0,32,0,5,5,36,0,0,36,33,3,7,0,39,17,3,24,66,3,0,67,1407,203,76,32,1720,39,5,45,1766,83,5,1854,641,62,61,23,778,53,3,52,829,175,0,1010,3,0,0,0,9,0,0,0,9,0,11,18,2047,267,139,53,2511,90,11,99,2610,256,22,2889
SED54304,295,15,3,20,315,24,0,336,1994,233,35,16,2275,78,18,95,2374,81,3,2457,3505,295,66,25,3894,87,8,90,3987,87,3,4072,160,24,44,0,220,5,0,5,229,4,0,235,30,0,0,40,75,0,0,0,80,3,0,86,5693,552,139,79,6468,171,25,199,6668,176,9,6852,92,8,0,0,99,35,0,34,135,12,0,146,237,24,4,3,269,15,0,16,281,13,0,298,327,29,4,3,367,49,3,47,417,22,0,441,6019,585,143,85,6840,221,32,249,7089,202,8,7290,1573,129,64,45,1812,68,9,80,1890,131,0,2022,0,3,0,8,17,0,0,0,17,3,16,37,7590,722,211,140,8665,287,37,326,8991,333,23,9344
SED54404,101,3,0,3,101,24,0,123,841,142,20,7,1005,58,12,67,1067,91,0,1159,1784,205,29,10,2031,40,4,50,2077,48,0,2131,216,24,25,0,266,3,0,3,269,3,0,271,22,3,0,5,34,4,4,9,37,0,0,39,2874,366,73,20,3329,106,13,125,3451,152,4,3600,50,3,0,0,58,11,0,11,71,3,0,74,76,7,3,0,92,15,3,23,106,5,0,117,130,9,3,0,149,29,3,35,178,11,0,184,3001,376,75,24,3474,136,19,154,3630,158,3,3787,991,117,28,14,1156,41,5,49,1204,143,0,1349,0,0,0,3,11,0,0,0,11,0,5,12,3992,495,103,43,4639,181,22,201,4839,300,12,5154
SED54503,9,0,0,0,9,0,0,9,1698,130,21,13,1864,48,0,50,1917,95,0,2015,2238,172,43,21,2468,23,0,23,2490,49,0,2535,201,24,59,10,286,7,0,7,296,17,0,318,40,0,0,35,78,0,0,0,77,3,0,85,4175,316,124,79,4697,86,0,89,4784,159,6,4949,122,4,0,0,132,55,0,55,182,3,0,188,167,12,12,8,196,26,4,25,226,5,3,235,287,20,16,7,332,72,4,78,413,13,3,429,4461,334,139,89,5029,161,7,168,5192,174,8,5372,2079,138,111,84,2415,78,13,90,2505,259,19,2786,30,8,0,9,40,0,0,0,40,0,43,84,6567,483,250,182,7484,239,17,252,7737,432,69,8243
SED54605,263,25,7,30,289,41,0,329,1547,275,25,14,1856,134,26,161,2017,140,0,2162,2369,330,22,15,2740,62,16,71,2813,91,3,2913,116,33,9,0,162,4,0,4,166,14,0,174,31,8,0,17,59,3,0,3,56,9,0,64,4069,637,55,52,4816,201,43,246,5062,254,3,5316,114,21,8,0,138,49,0,51,191,13,0,206,277,30,12,12,333,26,13,38,364,8,0,375,392,54,17,12,469,77,8,86,554,22,0,578,4457,693,76,56,5285,274,55,328,5616,274,3,5889,1565,223,49,23,1864,101,29,125,1989,214,0,2211,5,3,0,0,9,0,0,0,9,0,10,22,6032,920,126,88,7164,374,77,456,7618,492,17,8125
SED54705,63,7,0,7,72,10,0,77,714,84,11,0,811,29,5,37,848,81,0,928,1250,113,48,22,1424,44,3,49,1474,57,3,1532,128,8,23,0,157,10,0,10,166,11,0,173,21,4,0,14,38,0,0,0,35,3,3,42,2109,206,79,34,2427,88,5,95,2518,150,4,2679,64,8,0,0,70,16,3,18,91,18,0,108,136,21,12,7,169,5,3,8,174,5,0,179,194,26,11,7,239,24,5,29,268,24,0,291,2308,234,95,39,2665,111,13,123,2787,172,4,2965,1073,166,58,38,1326,95,5,102,1428,143,0,1567,3,0,0,0,3,0,0,0,3,0,11,10,3380,399,148,74,4000,204,17,223,4221,316,16,4546
SED54804,137,12,0,12,149,12,0,159,1027,102,14,5,1151,65,6,72,1221,56,3,1278,2218,267,40,3,2529,57,7,61,2591,52,0,2646,226,25,16,3,273,10,0,10,284,0,0,285,22,3,0,5,33,3,0,3,38,0,4,40,3496,397,73,23,3990,126,16,145,4134,109,7,4248,50,3,0,0,58,12,0,12,66,0,0,70,108,5,0,3,117,19,0,19,133,8,0,143,156,10,3,3,174,27,0,32,201,10,0,216,3652,406,76,22,4159,161,17,171,4334,118,7,4463,1069,98,31,8,1209,46,3,51,1265,90,0,1350,8,4,0,3,16,0,0,0,16,0,3,23,4736,511,109,35,5387,205,17,224,5611,212,7,5832
SED54905,177,8,5,14,191,21,0,215,1040,122,4,3,1177,66,19,86,1255,85,3,1346,1793,197,13,17,2021,37,6,49,2071,63,3,2139,130,26,10,0,159,4,0,4,166,9,0,173,9,0,0,12,26,3,0,3,28,3,0,28,2982,339,27,35,3386,116,28,143,3522,156,3,3682,48,0,0,0,48,14,0,18,62,4,0,68,75,17,0,4,97,18,4,23,113,10,0,121,123,15,0,7,142,30,7,38,176,16,0,193,3100,360,33,38,3525,143,37,176,3706,167,3,3876,1086,170,31,15,1296,45,24,70,1369,157,4,1530,6,0,0,0,9,0,0,0,9,0,5,15,4189,524,58,50,4833,188,59,249,5077,325,17,5417
SED55005,329,15,3,22,352,49,0,395,2428,293,35,22,2780,144,22,165,2949,138,0,3081,3434,403,73,48,3952,114,3,116,4067,95,0,4163,243,17,36,3,296,12,0,10,309,4,0,312,50,9,0,63,122,0,0,0,126,18,12,152,6152,721,143,134,7148,273,24,294,7445,254,15,7714,145,24,3,0,175,29,0,35,204,24,0,231,251,38,10,8,307,38,12,51,357,4,0,365,396,59,16,9,481,67,14,82,562,25,0,594,6546,785,157,143,7632,335,37,378,8011,278,15,8305,2649,345,69,48,3109,140,26,162,3274,355,0,3634,17,0,0,7,26,5,0,5,27,3,13,46,9209,1127,233,195,10767,485,59,544,11311,642,29,11984
SED55102,139,7,0,7,148,13,0,158,1658,185,54,13,1912,53,9,66,1971,111,9,2091,3036,338,62,38,3468,61,3,62,3531,70,0,3602,203,21,37,0,266,10,0,10,275,8,0,278,25,4,0,37,66,0,0,0,69,3,3,73,4921,553,148,87,5713,126,10,135,5849,187,10,6047,71,15,0,4,88,15,0,15,101,3,3,110,179,11,6,0,196,10,0,14,213,4,0,218,256,27,9,4,285,24,0,27,313,9,3,331,5177,572,152,88,6002,152,17,165,6161,200,14,6379,1955,163,92,54,2263,74,3,82,2346,105,7,2451,9,5,0,3,14,0,0,0,13,0,17,32,7138,744,243,151,8277,229,18,244,8524,305,32,8860
SED55206,15,0,0,0,15,4,0,21,1001,165,18,7,1191,27,10,36,1225,48,0,1284,2385,410,115,32,2936,48,5,51,2986,74,7,3067,125,14,39,3,180,0,0,0,180,4,0,184,18,3,3,15,41,0,0,0,41,0,0,38,3529,591,174,54,4348,73,14,90,4436,126,9,4576,27,4,0,0,34,9,0,9,46,10,0,55,87,20,3,0,107,10,0,10,114,20,0,134,109,25,6,0,140,15,0,17,163,28,0,195,3639,612,181,54,4491,93,14,108,4598,159,9,4765,1131,215,73,31,1446,49,10,58,1502,150,0,1655,9,0,0,3,18,0,3,3,19,0,9,25,4782,828,255,91,5949,139,30,167,6120,308,15,6446
SED55305,95,8,4,6,106,19,0,126,930,128,11,0,1068,48,3,52,1121,71,0,1197,1674,253,13,12,1956,64,14,73,2029,57,0,2088,173,32,33,6,237,6,0,6,247,3,0,251,7,0,0,5,23,0,0,0,23,0,3,20,2789,417,56,25,3282,122,18,136,3418,136,4,3560,43,7,0,3,51,27,3,33,82,3,0,89,82,25,3,0,117,13,7,21,143,4,0,144,124,36,6,3,164,48,12,54,223,9,0,232,2918,449,62,23,3448,167,24,196,3643,143,4,3789,1141,197,28,26,1396,89,13,100,1492,227,15,1734,9,4,0,3,15,0,0,0,15,0,6,23,4068,652,89,51,4864,251,40,290,5156,369,25,5545
SED55401,4,0,0,0,4,0,0,4,812,80,13,0,896,13,0,13,906,30,0,945,1714,187,41,14,1951,26,6,36,1984,50,3,2042,133,10,43,0,178,0,0,0,181,0,0,184,20,7,0,23,49,0,0,0,49,3,0,54,2675,271,94,34,3076,42,4,49,3125,89,3,3220,11,0,0,4,22,23,0,23,42,11,0,49,36,3,0,0,36,0,5,5,45,3,0,45,47,3,0,4,55,23,5,23,82,17,0,99,2724,272,98,38,3137,62,11,69,3209,105,3,3314,1045,136,45,17,1242,71,14,87,1330,191,10,1528,21,3,0,0,30,0,0,0,30,0,23,49,3793,415,143,54,4407,131,23,159,4560,301,41,4896
SED55504,171,13,0,13,184,17,0,203,1794,252,23,8,2079,60,6,66,2147,93,4,2241,3542,397,52,44,4031,81,11,90,4125,71,0,4193,290,26,57,0,373,0,0,0,378,8,3,385,29,9,5,40,80,0,0,0,80,3,0,77,5655,676,140,94,6565,139,19,160,6723,174,11,6907,96,8,0,0,103,23,6,30,126,8,0,136,230,14,8,0,252,24,3,31,281,7,0,288,323,20,10,0,356,47,10,56,410,11,0,425,5977,696,150,94,6915,189,23,215,7135,182,11,7328,1853,161,78,52,2140,89,7,100,2239,194,0,2436,13,0,0,6,15,0,0,0,15,0,23,40,7835,858,228,159,9074,286,33,311,9391,380,33,9802
SED55605,143,4,0,4,146,15,0,158,2269,183,59,19,2540,105,12,117,2655,147,0,2804,3871,321,104,30,4320,141,12,151,4475,116,0,4596,267,36,54,8,359,7,0,7,368,16,0,386,38,4,7,38,85,3,0,3,92,0,5,90,6439,546,222,96,7306,259,30,287,7594,278,8,7880,162,15,4,3,179,42,0,41,220,5,0,227,367,31,12,7,421,22,3,26,445,15,0,464,528,45,16,7,603,66,3,71,667,25,0,693,6973,587,242,105,7906,324,34,353,8262,303,8,8570,3041,264,159,70,3537,196,4,197,3734,259,8,3997,4,0,0,10,12,0,0,0,12,0,7,24,10015,858,401,181,11455,517,32,553,12009,564,23,12593
SED55706,13,0,0,0,13,3,0,14,916,161,35,3,1113,19,15,33,1140,71,7,1216,1938,399,54,20,2422,43,14,51,2473,121,5,2597,78,30,50,0,153,0,0,0,154,4,0,162,36,3,0,38,74,0,0,0,74,0,0,74,2965,593,136,61,3762,64,22,83,3845,194,5,4051,21,3,3,0,26,3,0,3,25,8,0,35,65,16,0,0,87,8,8,13,102,12,0,113,80,25,7,0,112,11,8,18,129,20,0,152,3050,614,143,67,3875,74,27,103,3973,216,5,4199,991,189,104,39,1323,62,11,76,1399,165,3,1566,5,3,3,0,14,0,0,0,14,0,17,23,4052,806,246,101,5203,137,43,176,5385,381,25,5789
SED55802,217,7,8,17,229,37,0,263,2339,268,29,18,2656,77,21,94,2747,133,5,2891,3472,442,82,24,4017,88,8,97,4109,119,3,4228,264,32,74,9,373,10,0,10,384,9,3,394,59,11,0,42,119,0,0,0,122,11,0,136,6135,748,184,91,7161,180,32,203,7367,275,17,7650,145,21,3,3,172,55,0,57,220,16,0,242,272,47,20,9,346,17,5,19,361,25,0,388,413,63,19,10,512,66,7,75,584,42,0,623,6546,813,209,100,7668,244,33,282,7950,311,17,8280,2601,378,91,98,3164,154,49,203,3368,524,5,3896,3,3,0,19,32,0,0,0,29,3,44,83,9155,1193,298,217,10865,398,80,480,11345,839,72,12256
SED55905,114,3,0,3,121,13,0,137,854,107,13,13,989,21,6,25,1017,92,3,1114,2012,244,46,9,2309,41,10,49,2358,61,0,2424,151,17,20,0,193,3,8,12,202,6,0,204,9,9,0,16,36,0,0,0,36,0,0,36,3025,375,86,39,3529,68,23,88,3616,156,4,3773,42,11,0,3,60,12,0,18,75,10,0,82,107,18,0,0,124,14,3,17,137,9,0,141,148,23,0,3,177,27,0,29,212,15,0,221,3176,399,86,42,3702,93,27,120,3820,176,4,4000,1018,99,39,10,1164,86,12,98,1260,174,0,1434,8,0,0,0,8,0,0,0,11,0,9,22,4202,498,119,54,4876,175,35,212,5091,352,12,5450
SED59494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60101,7,0,0,0,7,0,0,12,184,53,4,3,241,0,3,3,243,22,0,265,531,67,5,7,614,3,0,3,615,29,0,649,35,0,3,0,39,0,3,3,42,3,0,48,7,0,0,4,14,0,0,0,14,0,0,14,755,119,18,15,905,3,9,9,914,55,0,966,11,0,0,0,9,16,0,16,23,0,0,24,18,10,0,0,28,14,0,14,42,6,0,44,27,12,0,0,40,24,0,24,65,6,0,68,781,129,18,15,944,26,9,33,978,62,0,1042,291,24,4,13,329,23,7,25,351,84,0,439,13,0,0,0,13,0,0,0,13,0,0,15,1083,154,21,24,1282,44,15,58,1342,148,3,1489
SED60106,65,0,0,0,66,16,0,83,898,158,8,8,1072,27,10,39,1110,42,3,1156,1984,205,27,6,2229,14,5,19,2249,74,0,2328,150,24,19,0,190,5,0,5,200,4,0,198,16,3,0,8,26,0,4,4,26,0,0,31,3044,388,52,29,3515,54,18,70,3590,118,6,3712,8,4,0,0,15,6,0,6,24,10,0,29,60,9,0,0,70,3,0,3,73,3,0,81,69,14,0,0,85,14,0,14,98,11,0,108,3116,407,52,29,3598,68,18,85,3688,129,6,3820,749,105,26,21,893,26,10,35,926,277,8,1213,4,3,0,3,8,0,0,0,8,6,7,19,3873,513,78,46,4502,94,30,118,4621,415,20,5052
SED60112,43,0,0,0,43,6,0,50,675,127,14,8,823,26,8,32,855,66,3,919,1542,212,28,11,1787,14,10,29,1820,61,0,1879,135,12,19,0,165,5,0,5,169,11,0,180,11,3,0,12,24,0,0,0,21,0,0,21,2358,357,62,27,2803,44,15,65,2866,129,8,3006,8,4,0,0,7,7,0,7,15,3,0,19,48,3,0,0,52,11,0,11,63,7,0,73,56,4,0,0,65,12,0,12,80,9,0,86,2420,361,62,30,2869,58,15,74,2943,140,8,3092,670,88,15,17,791,41,0,41,827,104,4,934,9,0,0,0,9,0,0,0,9,0,0,9,3093,450,71,46,3669,96,15,116,3783,249,12,4034
SED60115,41,0,0,0,42,9,0,54,598,70,6,3,679,14,7,16,698,65,0,762,1183,242,13,8,1447,44,3,48,1498,111,0,1616,89,30,8,8,134,4,3,3,136,22,0,158,15,0,0,17,30,3,0,3,38,3,0,41,1885,339,32,44,2293,62,15,77,2373,197,0,2572,36,11,0,3,46,15,6,15,67,10,0,77,38,18,0,0,55,9,5,21,69,18,0,85,76,23,0,3,100,25,13,39,135,27,0,163,1956,366,32,43,2395,92,24,116,2511,224,0,2734,794,221,21,55,1087,125,28,154,1240,452,6,1697,19,5,0,0,18,0,0,0,18,0,3,28,2761,589,57,96,3503,215,57,266,3769,672,14,4453
SED60207,21,0,0,0,21,3,0,22,761,106,13,8,886,16,4,24,906,45,4,952,1508,230,27,17,1785,29,3,28,1816,80,3,1901,102,14,19,7,137,7,0,7,142,4,0,145,18,0,0,9,24,0,0,0,24,0,0,24,2384,352,55,33,2830,54,7,57,2890,124,9,3024,13,3,4,0,18,10,0,10,33,3,0,34,62,6,3,3,72,5,0,11,82,3,0,82,76,8,7,3,95,22,0,19,115,6,0,122,2463,358,60,36,2924,67,9,82,3005,130,9,3146,745,175,22,19,969,91,5,101,1071,262,9,1339,3,4,0,0,9,0,0,0,9,0,16,27,3209,542,86,63,3904,161,14,178,4085,396,29,4509
SED60208,32,0,0,0,32,7,0,33,648,102,24,6,781,24,3,29,811,48,0,863,1525,206,26,13,1769,33,6,44,1814,111,3,1927,133,15,18,0,171,8,0,8,176,8,0,189,30,0,0,11,39,0,0,0,39,3,0,44,2335,323,72,37,2762,73,11,83,2846,178,3,3027,33,10,0,0,47,21,0,21,66,7,0,77,58,6,0,3,65,20,8,24,98,4,0,97,93,11,4,3,111,39,8,43,157,16,0,177,2422,341,78,36,2880,109,16,125,3004,188,3,3201,706,159,33,7,914,60,10,74,986,243,0,1225,19,0,0,3,26,0,0,0,26,0,11,35,3152,498,111,55,3814,166,32,195,4009,435,13,4456
